Zeit;Kanal A
6,39999984;0,66806100
6,44999984;0,66806100
6,49999984;0,66806100
6,54999983;0,66806100
6,59999983;0,66806100
6,64999983;0,66806100
6,69999983;0,66806100
6,74999983;0,66806100
6,79999983;0,66806100
6,84999983;0,66806100
6,89999983;0,66806100
6,94999982;0,66806100
6,99999982;0,66806100
7,04999982;0,68663880
7,09999982;0,66806100
7,14999982;0,66806100
7,19999982;0,66806100
7,24999982;0,66806100
7,29999982;0,66806100
7,34999981;0,66806100
7,39999981;0,68663880
7,44999981;0,66806100
7,49999981;0,66806100
7,54999981;0,66806100
7,59999981;0,66806100
7,64999981;0,68663880
7,69999981;0,68663880
7,74999980;0,66806100
7,79999980;0,66806100
7,84999980;0,66806100
7,89999980;0,66806100
7,94999980;0,66806100
7,99999980;0,66806100
8,04999980;0,66806100
8,09999980;0,66806100
8,14999979;0,68663880
8,19999979;0,68663880
8,24999979;0,66806100
8,29999979;0,66806100
8,34999979;0,66806100
8,39999979;0,66806100
8,44999979;0,68663880
8,49999979;0,66806100
8,54999978;0,66806100
8,59999978;0,66806100
8,64999978;0,66806100
8,69999978;0,66806100
8,74999978;0,66806100
8,79999978;0,66806100
8,84999978;0,66806100
8,89999978;0,66806100
8,94999977;0,66806100
8,99999977;0,68663880
9,04999977;0,66806100
9,09999977;0,66806100
9,14999977;0,66806100
9,19999977;0,68663880
9,24999977;0,66806100
9,29999977;0,68663880
9,34999976;0,68663880
9,39999976;0,66806100
9,44999976;0,68663880
9,49999976;0,66806100
9,54999976;0,66806100
9,59999976;0,66806100
9,64999976;0,66806100
9,69999975;0,66806100
9,74999975;0,66806100
9,79999975;0,66806100
9,84999975;0,66806100
9,89999975;0,68663880
9,94999975;0,66806100
9,99999975;0,66806100
10,04999975;0,66806100
10,09999974;0,66806100
10,14999974;0,66806100
10,19999974;0,66806100
10,24999974;0,66806100
10,29999974;0,66806100
10,34999974;0,66806100
10,39999974;0,68663880
10,44999974;0,66806100
10,49999973;0,68663880
10,54999973;0,66806100
10,59999973;0,66806100
10,64999973;0,66806100
10,69999973;0,66806100
10,74999973;0,66806100
10,79999973;0,66806100
10,84999973;0,66806100
10,89999972;0,66806100
10,94999972;0,68663880
10,99999972;0,68663880
11,04999972;0,66806100
11,09999972;0,66806100
11,14999972;0,66806100
11,19999972;0,68663880
11,24999972;0,68663880
11,29999971;0,66806100
11,34999971;0,66806100
11,39999971;0,66806100
11,44999971;0,66806100
11,49999971;0,68663880
11,54999971;0,64954480
11,59999971;0,68663880
11,64999971;0,70521650
11,69999970;0,68663880
11,74999970;0,66806100
11,79999970;0,66806100
11,84999970;0,66806100
11,89999970;0,68663880
11,94999970;0,66806100
11,99999970;0,66806100
12,04999970;0,68663880
12,09999969;0,68663880
12,14999969;0,66806100
12,19999969;0,66806100
12,24999969;0,68663880
12,29999969;0,66806100
12,34999969;0,68663880
12,39999969;0,66806100
12,44999969;0,68663880
12,49999968;0,68663880
12,54999968;0,66806100
12,59999968;0,66806100
12,64999968;0,68663880
12,69999968;0,66806100
12,74999968;0,68663880
12,79999968;0,66806100
12,84999968;0,66806100
12,89999967;0,66806100
12,94999967;0,68663880
12,99999967;0,68663880
13,04999967;0,68663880
13,09999967;0,66806100
13,14999967;0,66806100
13,19999967;0,68663880
13,24999967;0,68663880
13,29999966;0,68663880
13,34999966;0,66806100
13,39999966;0,66806100
13,44999966;0,68663880
13,49999966;0,66806100
13,54999966;0,66806100
13,59999966;0,66806100
13,64999966;0,68663880
13,69999965;0,68663880
13,74999965;0,66806100
13,79999965;0,68663880
13,84999965;0,66806100
13,89999965;0,68663880
13,94999965;0,66806100
13,99999965;0,66806100
14,04999965;0,68663880
14,09999964;0,66806100
14,14999964;0,68663880
14,19999964;0,66806100
14,24999964;0,66806100
14,29999964;0,66806100
14,34999964;0,68663880
14,39999964;0,66806100
14,44999963;0,68663880
14,49999963;0,68663880
14,54999963;0,68663880
14,59999963;0,66806100
14,64999963;0,66806100
14,69999963;0,66806100
14,74999963;0,68663880
14,79999963;0,68663880
14,84999962;0,66806100
14,89999962;0,66806100
14,94999962;0,66806100
14,99999962;0,68663880
15,04999962;0,68663880
15,09999962;0,68663880
15,14999962;0,66806100
15,19999962;0,66806100
15,24999961;0,68663880
15,29999961;0,68663880
15,34999961;0,66806100
15,39999961;0,68663880
15,44999961;0,66806100
15,49999961;0,66806100
15,54999961;0,66806100
15,59999961;0,66806100
15,64999960;0,66806100
15,69999960;0,66806100
15,74999960;0,68663880
15,79999960;0,68663880
15,84999960;0,68663880
15,89999960;0,66806100
15,94999960;0,68663880
15,99999960;0,66806100
16,04999959;0,66806100
16,09999959;0,66806100
16,14999959;0,68663880
16,19999959;0,66806100
16,24999959;0,68663880
16,29999959;0,66806100
16,34999959;0,66806100
16,39999959;0,66806100
16,44999958;0,66806100
16,49999958;0,66806100
16,54999958;0,68663880
16,59999958;0,66806100
16,64999958;0,66806100
16,69999958;0,66806100
16,74999958;0,66806100
16,79999958;0,66806100
16,84999957;0,66806100
16,89999957;0,66806100
16,94999957;0,66806100
16,99999957;0,66806100
17,04999957;0,66806100
17,09999957;0,68663880
17,14999957;0,66806100
17,19999957;0,66806100
17,24999956;0,68663880
17,29999956;0,68663880
17,34999956;0,66806100
17,39999956;0,68663880
17,44999956;0,66806100
17,49999956;0,66806100
17,54999956;0,66806100
17,59999956;0,68663880
17,64999955;0,68663880
17,69999955;0,66806100
17,74999955;0,66806100
17,79999955;0,66806100
17,84999955;0,66806100
17,89999955;0,68663880
17,94999955;0,66806100
17,99999955;0,66806100
18,04999954;0,66806100
18,09999954;0,68663880
18,14999954;0,68663880
18,19999954;0,68663880
18,24999954;0,66806100
18,29999954;0,68663880
18,34999954;0,66806100
18,39999954;0,66806100
18,44999953;0,68663880
18,49999953;0,66806100
18,54999953;0,66806100
18,59999953;0,66806100
18,64999953;0,68663880
18,69999953;0,66806100
18,74999953;0,68663880
18,79999953;0,66806100
18,84999952;0,66806100
18,89999952;0,68663880
18,94999952;0,68663880
18,99999952;0,68663880
19,04999952;0,66806100
19,09999952;0,66806100
19,14999952;0,66806100
19,19999951;0,68663880
19,24999951;0,68663880
19,29999951;0,66806100
19,34999951;0,68663880
19,39999951;0,68663880
19,44999951;0,66806100
19,49999951;0,66806100
19,54999951;0,66806100
19,59999950;0,68663880
19,64999950;0,66806100
19,69999950;0,66806100
19,74999950;0,66806100
19,79999950;0,68663880
19,84999950;0,66806100
19,89999950;0,68663880
19,94999950;0,66806100
19,99999949;0,66806100
20,04999949;0,66806100
20,09999949;0,66806100
20,14999949;0,68663880
20,19999949;0,66806100
20,24999949;0,68663880
20,29999949;0,66806100
20,34999949;0,66806100
20,39999948;0,66806100
20,44999948;0,66806100
20,49999948;0,68663880
20,54999948;0,66806100
20,59999948;0,66806100
20,64999948;0,66806100
20,69999948;0,66806100
20,74999948;0,66806100
20,79999947;0,68663880
20,84999947;0,68663880
20,89999947;0,68663880
20,94999947;0,66806100
20,99999947;0,66806100
21,04999947;0,66806100
21,09999947;0,68663880
21,14999947;0,66806100
21,19999946;0,66806100
21,24999946;0,68663880
21,29999946;0,66806100
21,34999946;0,66806100
21,39999946;0,66806100
21,44999946;0,66806100
21,49999946;0,66806100
21,54999946;0,66806100
21,59999945;0,66806100
21,64999945;0,68663880
21,69999945;0,66806100
21,74999945;0,66806100
21,79999945;0,66806100
21,84999945;0,66806100
21,89999945;0,68663880
21,94999945;0,68663880
21,99999944;0,66806100
22,04999944;0,66806100
22,09999944;0,68663880
22,14999944;0,68663880
22,19999944;0,66806100
22,24999944;0,68663880
22,29999944;0,66806100
22,34999944;0,66806100
22,39999943;0,66806100
22,44999943;0,66806100
22,49999943;0,66806100
22,54999943;0,66806100
22,59999943;0,66806100
22,64999943;0,66806100
22,69999943;0,66806100
22,74999943;0,66806100
22,79999942;0,68663880
22,84999942;0,66806100
22,89999942;0,68663880
22,94999942;0,66806100
22,99999942;0,68663880
23,04999942;0,66806100
23,09999942;0,66806100
23,14999942;0,68663880
23,19999941;0,66806100
23,24999941;0,68663880
23,29999941;0,68663880
23,34999941;0,66806100
23,39999941;0,66806100
23,44999941;0,66806100
23,49999941;0,66806100
23,54999941;0,66806100
23,59999940;0,66806100
23,64999940;0,66806100
23,69999940;0,66806100
23,74999940;0,68663880
23,79999940;0,66806100
23,84999940;0,68663880
23,89999940;0,68663880
23,94999939;0,66806100
23,99999939;0,68663880
24,04999939;0,66806100
24,09999939;0,66806100
24,14999939;0,68663880
24,19999939;0,68663880
24,24999939;0,66806100
24,29999939;0,66806100
24,34999938;0,66806100
24,39999938;0,66806100
24,44999938;0,66806100
24,49999938;0,66806100
24,54999938;0,66806100
24,59999938;0,66806100
24,64999938;0,66806100
24,69999938;0,68663880
24,74999937;0,68663880
24,79999937;0,66806100
24,84999937;0,66806100
24,89999937;0,66806100
24,94999937;0,66806100
24,99999937;0,66806100
25,04999937;0,66806100
25,09999937;0,66806100
25,14999936;0,68663880
25,19999936;0,66806100
25,24999936;0,66806100
25,29999936;0,66806100
25,34999936;0,66806100
25,39999936;0,66806100
25,44999936;0,66806100
25,49999936;0,66806100
25,54999935;0,66806100
25,59999935;0,66806100
25,64999935;0,66806100
25,69999935;0,66806100
25,74999935;0,68663880
25,79999935;0,66806100
25,84999935;0,66806100
25,89999935;0,66806100
25,94999934;0,66806100
25,99999934;0,66806100
26,04999934;0,66806100
26,09999934;0,66806100
26,14999934;0,66806100
26,19999934;0,68663880
26,24999934;0,66806100
26,29999934;0,66806100
26,34999933;0,66806100
26,39999933;0,66806100
26,44999933;0,63096700
26,49999933;0,66806100
26,54999933;0,66806100
26,59999933;0,66806100
26,64999933;0,66806100
26,69999933;0,66806100
26,74999932;0,66806100
26,79999932;0,66806100
26,84999932;0,66806100
26,89999932;0,66806100
26,94999932;0,66806100
26,99999932;0,66806100
27,04999932;0,68663880
27,09999932;0,68663880
27,14999931;0,68663880
27,19999931;0,66806100
27,24999931;0,66806100
27,29999931;0,66806100
27,34999931;0,66806100
27,39999931;0,68663880
27,44999931;0,66806100
27,49999931;0,66806100
27,54999930;0,66806100
27,59999930;0,66806100
27,64999930;0,66806100
27,69999930;0,66806100
27,74999930;0,66806100
27,79999930;0,66806100
27,84999930;0,66806100
27,89999930;0,66806100
27,94999929;0,66806100
27,99999929;0,66806100
28,04999929;0,66806100
28,09999929;0,66806100
28,14999929;0,66806100
28,19999929;0,66806100
28,24999929;0,68663880
28,29999929;0,66806100
28,34999928;0,66806100
28,39999928;0,66806100
28,44999928;0,66806100
28,49999928;0,66806100
28,54999928;0,66806100
28,59999928;0,66806100
28,64999928;0,66806100
28,69999927;0,66806100
28,74999927;0,66806100
28,79999927;0,68663880
28,84999927;0,66806100
28,89999927;0,66806100
28,94999927;0,70521650
28,99999927;0,66806100
29,04999927;0,66806100
29,09999926;0,66806100
29,14999926;0,68663880
29,19999926;0,68663880
29,24999926;0,66806100
29,29999926;0,66806100
29,34999926;0,68663880
29,39999926;0,66806100
29,44999926;0,66806100
29,49999925;0,66806100
29,54999925;0,66806100
29,59999925;0,66806100
29,64999925;0,68663880
29,69999925;0,66806100
29,74999925;0,66806100
29,79999925;0,66806100
29,84999925;0,66806100
29,89999924;0,68663880
29,94999924;0,66806100
29,99999924;0,66806100
30,04999924;0,66806100
30,09999924;0,68663880
30,14999924;0,66806100
30,19999924;0,68663880
30,24999924;0,68663880
30,29999923;0,66806100
30,34999923;0,66806100
30,39999923;0,66806100
30,44999923;0,66806100
30,49999923;0,66806100
30,54999923;0,66806100
30,59999923;0,66806100
30,64999923;0,66806100
30,69999922;0,66806100
30,74999922;0,66806100
30,79999922;0,66806100
30,84999922;0,66806100
30,89999922;0,66806100
30,94999922;0,66806100
30,99999922;0,66806100
31,04999922;0,66806100
31,09999921;0,68663880
31,14999921;0,63096700
31,19999921;0,66806100
31,24999921;0,66806100
31,29999921;0,68663880
31,34999921;0,66806100
31,39999921;0,66806100
31,44999921;0,68663880
31,49999920;0,66806100
31,54999920;0,66806100
31,59999920;0,66806100
31,64999920;0,66806100
31,69999920;0,66806100
31,74999920;0,66806100
31,79999920;0,66806100
31,84999920;0,66806100
31,89999919;0,66806100
31,94999919;0,66806100
31,99999919;0,66806100
32,04999919;0,66806100
32,09999919;0,68663880
32,14999919;0,68663880
32,19999919;0,66806100
32,24999919;0,66806100
32,29999918;0,66806100
32,34999918;0,66806100
32,39999918;0,66806100
32,44999918;0,66806100
32,49999918;0,66806100
32,54999918;0,66806100
32,59999918;0,66806100
32,64999918;0,66806100
32,69999917;0,66806100
32,74999917;0,66806100
32,79999917;0,66806100
32,84999917;0,68663880
32,89999917;0,66806100
32,94999917;0,66806100
32,99999917;0,66806100
33,04999917;0,68663880
33,09999916;0,66806100
33,14999916;0,68663880
33,19999916;0,66806100
33,24999916;0,66806100
33,29999916;0,66806100
33,34999916;0,66806100
33,39999916;0,66806100
33,44999915;0,66806100
33,49999915;0,66806100
33,54999915;0,66806100
33,59999915;0,66806100
33,64999915;0,66806100
33,69999915;0,66806100
33,74999915;0,66806100
33,79999915;0,66806100
33,84999914;0,66806100
33,89999914;0,72373280
33,94999914;0,66806100
33,99999914;0,68663880
34,04999914;0,68663880
34,09999914;0,66806100
34,14999914;0,68663880
34,19999914;0,68663880
34,24999913;0,66806100
34,29999913;0,66806100
34,34999913;0,66806100
34,39999913;0,66806100
34,44999913;0,66806100
34,49999913;0,66806100
34,54999913;0,66806100
34,59999913;0,66806100
34,64999912;0,66806100
34,69999912;0,66806100
34,74999912;0,68663880
34,79999912;0,66806100
34,84999912;0,66806100
34,89999912;0,66806100
34,94999912;0,66806100
34,99999912;0,66806100
35,04999911;0,66806100
35,09999911;0,68663880
35,14999911;0,66806100
35,19999911;0,66806100
35,24999911;0,66806100
35,29999911;0,66806100
35,34999911;0,68663880
35,39999911;0,66806100
35,44999910;0,66806100
35,49999910;0,66806100
35,54999910;0,66806100
35,59999910;0,66806100
35,64999910;0,66806100
35,69999910;0,64954480
35,74999910;0,66806100
35,79999910;0,66806100
35,84999909;0,68663880
35,89999909;0,66806100
35,94999909;0,66806100
35,99999909;0,68663880
36,04999909;0,66806100
36,09999909;0,66806100
36,14999909;0,68663880
36,19999909;0,66806100
36,24999908;0,64954480
36,29999908;0,66806100
36,34999908;0,68663880
36,39999908;0,66806100
36,44999908;0,68663880
36,49999908;0,66806100
36,54999908;0,66806100
36,59999908;0,66806100
36,64999907;0,66806100
36,69999907;0,66806100
36,74999907;0,66806100
36,79999907;0,66806100
36,84999907;0,68663880
36,89999907;0,68663880
36,94999907;0,68663880
36,99999907;0,68663880
37,04999906;0,66806100
37,09999906;0,66806100
37,14999906;0,66806100
37,19999906;0,66806100
37,24999906;0,66806100
37,29999906;0,66806100
37,34999906;0,68663880
37,39999906;0,66806100
37,44999905;0,66806100
37,49999905;0,66806100
37,54999905;0,66806100
37,59999905;0,66806100
37,64999905;0,66806100
37,69999905;0,66806100
37,74999905;0,68663880
37,79999905;0,68663880
37,84999904;0,66806100
37,89999904;0,66806100
37,94999904;0,68663880
37,99999904;0,68663880
38,04999904;0,68663880
38,09999904;0,66806100
38,14999904;0,66806100
38,19999903;0,66806100
38,24999903;0,66806100
38,29999903;0,66806100
38,34999903;0,66806100
38,39999903;0,66806100
38,44999903;0,66806100
38,49999903;0,66806100
38,54999903;0,66806100
38,59999902;0,68663880
38,64999902;0,66806100
38,69999902;0,68663880
38,74999902;0,66806100
38,79999902;0,68663880
38,84999902;0,66806100
38,89999902;0,66806100
38,94999902;0,66806100
38,99999901;0,68663880
39,04999901;0,68663880
39,09999901;0,68663880
39,14999901;0,66806100
39,19999901;0,66806100
39,24999901;0,66806100
39,29999901;0,66806100
39,34999901;0,66806100
39,39999900;0,66806100
39,44999900;0,68663880
39,49999900;0,66806100
39,54999900;0,66806100
39,59999900;0,66806100
39,64999900;0,66806100
39,69999900;0,68663880
39,74999900;0,66806100
39,79999899;0,66806100
39,84999899;0,66806100
39,89999899;0,66806100
39,94999899;0,66806100
39,99999899;0,68663880
40,04999899;0,66806100
40,09999899;0,66806100
40,14999899;0,66806100
40,19999898;0,66806100
40,24999898;0,66806100
40,29999898;0,66806100
40,34999898;0,66806100
40,39999898;0,66806100
40,44999898;0,68663880
40,49999898;0,66806100
40,54999898;0,66806100
40,59999897;0,66806100
40,64999897;0,66806100
40,69999897;0,66806100
40,74999897;0,66806100
40,79999897;0,66806100
40,84999897;0,68663880
40,89999897;0,66806100
40,94999897;0,68663880
40,99999896;0,66806100
41,04999896;0,68663880
41,09999896;0,68663880
41,14999896;0,66806100
41,19999896;0,66806100
41,24999896;0,66806100
41,29999896;0,68663880
41,34999896;0,66806100
41,39999895;0,66806100
41,44999895;0,66806100
41,49999895;0,66806100
41,54999895;0,66806100
41,59999895;0,66806100
41,64999895;0,68663880
41,69999895;0,68663880
41,74999895;0,66806100
41,79999894;0,66806100
41,84999894;0,66806100
41,89999894;0,70521650
41,94999894;0,68663880
41,99999894;0,68663880
42,04999894;0,68663880
42,09999894;0,66806100
42,14999894;0,68663880
42,19999893;0,68663880
42,24999893;0,66806100
42,29999893;0,68663880
42,34999893;0,66806100
42,39999893;0,66806100
42,44999893;0,66806100
42,49999893;0,66806100
42,54999893;0,66806100
42,59999892;0,66806100
42,64999892;0,68663880
42,69999892;0,68663880
42,74999892;0,68663880
42,79999892;0,66806100
42,84999892;0,66806100
42,89999892;0,66806100
42,94999891;0,68663880
42,99999891;0,68663880
43,04999891;0,66806100
43,09999891;0,66806100
43,14999891;0,66806100
43,19999891;0,66806100
43,24999891;0,66806100
43,29999891;0,66806100
43,34999890;0,66806100
43,39999890;0,66806100
43,44999890;0,66806100
43,49999890;0,66806100
43,54999890;0,68663880
43,59999890;0,66806100
43,64999890;0,66806100
43,69999890;0,66806100
43,74999889;0,66806100
43,79999889;0,66806100
43,84999889;0,66806100
43,89999889;0,66806100
43,94999889;0,66806100
43,99999889;0,66806100
44,04999889;0,66806100
44,09999889;0,66806100
44,14999888;0,66806100
44,19999888;0,66806100
44,24999888;0,66806100
44,29999888;0,66806100
44,34999888;0,66806100
44,39999888;0,66806100
44,44999888;0,66806100
44,49999888;0,68663880
44,54999887;0,66806100
44,59999887;0,66806100
44,64999887;0,66806100
44,69999887;0,66806100
44,74999887;0,66806100
44,79999887;0,66806100
44,84999887;0,66806100
44,89999887;0,68663880
44,94999886;0,66806100
44,99999886;0,66806100
45,04999886;0,66806100
45,09999886;0,66806100
45,14999886;0,66806100
45,19999886;0,66806100
45,24999886;0,66806100
45,29999886;0,66806100
45,34999885;0,68663880
45,39999885;0,68663880
45,44999885;0,66806100
45,49999885;0,68663880
45,54999885;0,66806100
45,59999885;0,66806100
45,64999885;0,66806100
45,69999885;0,66806100
45,74999884;0,66806100
45,79999884;0,66806100
45,84999884;0,68663880
45,89999884;0,66806100
45,94999884;0,66806100
45,99999884;0,66806100
46,04999884;0,66806100
46,09999884;0,66806100
46,14999883;0,66806100
46,19999883;0,66806100
46,24999883;0,66806100
46,29999883;0,66806100
46,34999883;0,66806100
46,39999883;0,66806100
46,44999883;0,66806100
46,49999883;0,68663880
46,54999882;0,66806100
46,59999882;0,66806100
46,64999882;0,66806100
46,69999882;0,68663880
46,74999882;0,66806100
46,79999882;0,66806100
46,84999882;0,68663880
46,89999882;0,66806100
46,94999881;0,66806100
46,99999881;0,66806100
47,04999881;0,66806100
47,09999881;0,66806100
47,14999881;0,68663880
47,19999881;0,66806100
47,24999881;0,66806100
47,29999881;0,66806100
47,34999880;0,66806100
47,39999880;0,66806100
47,44999880;0,66806100
47,49999880;0,66806100
47,54999880;0,68663880
47,59999880;0,68663880
47,64999880;0,66806100
47,69999879;0,68663880
47,74999879;0,66806100
47,79999879;0,66806100
47,84999879;0,66806100
47,89999879;0,66806100
47,94999879;0,66806100
47,99999879;0,66806100
48,04999879;0,66806100
48,09999878;0,68663880
48,14999878;0,66806100
48,19999878;0,68663880
48,24999878;0,66806100
48,29999878;0,66806100
48,34999878;0,66806100
48,39999878;0,66806100
48,44999878;0,68663880
48,49999877;0,68663880
48,54999877;0,66806100
48,59999877;0,66806100
48,64999877;0,66806100
48,69999877;0,68663880
48,74999877;0,64954480
48,79999877;0,68663880
48,84999877;0,66806100
48,89999876;0,68663880
48,94999876;0,68663880
48,99999876;0,66806100
49,04999876;0,66806100
49,09999876;0,66806100
49,14999876;0,66806100
49,19999876;0,66806100
49,24999876;0,66806100
49,29999875;0,66806100
49,34999875;0,68663880
49,39999875;0,66806100
49,44999875;0,66806100
49,49999875;0,68663880
49,54999875;0,66806100
49,59999875;0,64954480
49,64999875;0,68663880
49,69999874;0,68663880
49,74999874;0,68663880
49,79999874;0,66806100
49,84999874;0,66806100
49,89999874;0,68663880
49,94999874;0,66806100
49,99999874;0,68663880
50,04999874;0,68663880
50,09999873;0,68663880
50,14999873;0,66806100
